# ts: 1780645948.2026622
基金代码,基金简称,基金类型,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
008919,永赢科技驱动A,混合型,2026-06-04,3.3975,3.3975,2.54,1.71,19.7,42.69,76.55,190.53,218.21,164.6,58.69,239.75,0.15%
013107,华夏先进制造龙头混合A,混合型,2026-06-04,2.8104,2.8104,2.61,1.98,28.42,64.64,87.25,190.18,260.22,230.4,71.86,181.04,0.15%
006523,财通新兴蓝筹混合C,混合型,2026-06-04,4.2204,4.2204,2.35,5.14,36.22,69.95,95.18,190.1,251.06,198.94,83.86,322.04,0.00%
008920,永赢科技驱动C,混合型,2026-06-04,3.3552,3.3552,2.54,1.7,19.68,42.62,76.37,189.97,216.98,163.03,58.56,235.52,0.00%
015683,景顺长城科技创新混合C,混合型,2026-06-04,3.5205,3.7155,0.52,4.38,26.41,54.73,71.33,189.63,241.73,204.23,61.54,218.2,0.00%
050010,博时特许价值混合A,混合型,2026-06-04,8.568,9.008,1.42,1.43,25.69,55.16,68.66,189.56,251.0,164.44,52.48,1098.62,0.15%
014037,博时成长回报混合C,混合型,2026-06-04,2.1114,2.1114,0.37,1.83,21.46,58.78,77.62,189.31,245.11,147.47,65.91,111.14,0.00%
005875,易方达中盘成长混合,混合型,2026-06-04,3.7865,3.7865,2.47,1.31,23.93,55.54,74.59,188.5,150.68,117.27,63.74,278.65,0.15%
013108,华夏先进制造龙头混合C,混合型,2026-06-04,2.7341,2.7341,2.6,1.97,28.34,64.39,86.69,188.41,255.82,224.41,71.43,173.41,0.00%
009049,易方达高端制造混合发起式A,混合型,2026-06-04,4.4665,4.4665,1.47,0.08,16.72,37.03,63.89,188.05,160.89,164.23,55.07,346.65,0.15%
001037,国投瑞银锐意改革混合A,混合型,2026-06-04,2.1886,2.8816,1.67,2.08,28.39,59.31,84.14,187.6,223.7,209.59,64.41,259.76,0.15%
014600,博时回报严选混合A,混合型,2026-06-04,2.4085,2.4085,1.54,1.45,22.36,46.98,63.74,187.44,248.5,149.33,52.12,140.85,0.15%
019034,易方达高端制造混合发起式C,混合型,2026-06-04,4.4066,4.4066,1.46,0.07,16.66,36.86,63.48,186.57,158.07,nan,54.74,193.34,0.00%
519158,新华趋势领航混合,混合型,2026-06-04,5.9615,7.2169,4.44,-3.14,16.27,34.92,86.6,186.56,262.53,163.28,70.26,823.98,0.15%
009025,海富通科技创新混合A,混合型,2026-06-04,1.9267,2.1867,2.09,1.67,24.4,47.66,67.45,186.24,200.25,56.2,53.19,141.51,0.15%
002244,景顺长城低碳科技主题混合,混合型,2026-06-04,3.571,3.621,0.85,-0.06,28.36,51.25,67.42,186.14,162.96,126.73,59.21,273.27,0.15%
001198,东方惠新灵活配置混合A,混合型,2026-06-04,2.8848,3.115,4.03,-1.92,33.98,55.05,90.97,186.05,331.02,287.27,82.14,250.63,0.08%
014601,博时回报严选混合C,混合型,2026-06-04,2.3574,2.3574,1.54,1.45,22.3,46.8,63.33,186.02,245.05,145.64,51.8,135.74,0.00%
011111,华泰柏瑞行业严选混合A,混合型,2026-06-04,1.6816,1.6816,2.32,5.36,19.87,61.3,91.7,185.99,152.87,130.61,73.86,68.16,0.15%
016780,国投瑞银锐意改革混合C,混合型,2026-06-04,2.4307,2.4307,1.67,2.07,28.33,59.08,83.59,185.9,219.83,204.22,63.99,186.64,0.00%
016165,汇添富优势企业精选混合A,混合型,2026-06-04,1.9386,1.9386,-0.06,6.35,26.61,71.63,75.07,185.89,173.16,118.61,60.14,93.86,0.15%
009892,富国成长策略混合A,混合型,2026-06-04,2.7998,2.7998,1.98,4.09,22.32,47.68,73.28,185.46,208.25,183.9,59.78,179.98,0.15%
011822,易方达产业升级混合A,混合型,2026-06-04,2.1932,2.1932,1.56,0.47,17.44,37.72,62.76,185.31,161.31,174.8,53.63,119.32,0.15%
002163,东方惠新灵活配置混合C,混合型,2026-06-04,2.8592,4.1031,4.04,-1.93,33.94,54.93,90.69,185.18,328.41,284.25,81.91,546.44,0.00%
000823,银华高端制造业混合A,混合型,2026-06-04,2.871,3.006,2.43,1.88,24.88,53.53,73.26,185.1,183.42,139.25,63.12,218.95,0.15%
012477,富国匠心精选12个月持有混合A,混合型,2026-06-04,2.1531,2.1531,0.92,0.27,21.11,51.94,61.8,184.99,230.43,153.31,49.38,115.31,0.15%
016173,汇添富优势企业精选混合C,混合型,2026-06-04,1.9032,1.9032,-0.06,6.34,26.58,71.46,74.69,184.53,170.53,115.29,59.84,90.32,0.00%
011112,华泰柏瑞行业严选混合C,混合型,2026-06-04,1.6322,1.6322,2.32,5.35,19.8,61.06,91.12,184.26,149.84,126.51,73.44,63.22,0.00%
011823,易方达产业升级混合C,混合型,2026-06-04,2.1509,2.1509,1.56,0.46,17.4,37.59,62.45,184.17,159.24,171.51,53.38,115.09,0.00%
009024,海富通科技创新混合C,混合型,2026-06-04,1.8224,2.0824,2.09,1.65,24.3,47.36,66.78,183.95,195.46,52.45,52.67,129.74,0.00%
019119,财通资管产业优选混合发起式A,混合型,2026-06-04,3.327,3.327,1.92,3.44,27.29,49.65,67.89,183.61,211.25,nan,54.94,232.7,0.15%
016263,银华高端制造业混合C,混合型,2026-06-04,2.807,2.942,2.41,1.85,24.81,53.3,72.74,183.54,180.42,135.09,62.72,81.24,0.00%
011144,华安汇宏精选混合A,混合型,2026-06-04,3.352,3.352,1.77,-0.44,28.35,46.61,79.46,183.37,311.44,248.55,75.23,235.2,0.15%
012478,富国匠心精选12个月持有混合C,混合型,2026-06-04,2.0923,2.0923,0.92,0.26,21.03,51.69,61.31,183.24,226.46,148.76,48.97,109.23,0.00%
100039,富国通胀通缩主题轮动混合A,混合型,2026-06-04,10.792,10.842,1.61,1.62,21.37,49.74,63.19,183.03,246.01,163.09,49.76,1025.37,0.15%
350007,天治趋势精选混合,混合型,2026-06-04,1.823,2.255,0.91,-0.04,17.04,50.66,87.49,182.64,168.52,111.0,67.99,135.73,0.15%
019120,财通资管产业优选混合发起式C,混合型,2026-06-04,3.2944,3.2944,1.92,3.43,27.24,49.5,67.57,182.49,208.81,nan,54.67,229.44,0.00%
009808,易方达创新成长混合,混合型,2026-06-04,2.2122,2.2122,2.1,0.21,19.67,47.1,72.29,182.28,206.87,135.32,58.24,121.22,0.15%
013383,恒生前海高端制造混合A,混合型,2026-06-04,1.8206,1.8206,0.86,0.42,20.71,55.39,88.06,182.22,205.21,148.38,68.43,82.06,0.15%
000404,易方达新兴成长灵活配置,混合型,2026-06-04,10.753,10.753,1.2,0.88,18.01,44.98,62.48,182.16,184.85,133.46,49.24,975.3,0.15%
015368,国泰海通领航成长一年持有混合发起A,混合型,2026-06-04,3.121,3.121,0.82,-3.72,8.9,29.5,64.19,181.98,300.03,210.76,53.95,212.1,0.15%
011145,华安汇宏精选混合C,混合型,2026-06-04,3.2494,3.2494,1.77,-0.45,28.27,46.39,78.92,181.67,306.58,242.33,74.77,224.94,0.00%
015692,富国通胀通缩主题轮动混合C,混合型,2026-06-04,10.545,10.545,1.6,1.6,21.29,49.51,62.68,181.35,241.93,158.46,49.38,200.68,0.00%
013384,恒生前海高端制造混合C,混合型,2026-06-04,1.792,1.792,0.85,0.41,20.66,55.23,87.68,181.05,202.81,145.45,68.15,79.2,0.00%
015369,国泰海通领航成长一年持有混合发起C,混合型,2026-06-04,3.0805,3.0805,0.82,-3.73,8.86,29.37,63.86,180.86,296.87,207.04,53.68,208.05,0.00%
015079,永赢成长远航一年持有混合A,混合型,2026-06-04,2.3161,2.3161,2.22,1.64,19.23,30.29,60.47,180.71,209.06,147.02,49.19,131.61,0.15%
009008,平安科技创新混合A,混合型,2026-06-04,3.6942,3.6942,1.76,2.93,20.47,37.42,63.12,180.69,253.01,146.61,49.61,269.42,0.15%
009913,中信保诚成长动力混合A,混合型,2026-06-04,2.7497,2.9043,2.21,0.54,21.06,47.25,61.78,180.67,199.08,124.85,52.8,217.22,0.15%
519005,海富通股票混合,混合型,2026-06-04,2.3678,4.3168,1.97,2.14,23.86,48.53,69.16,179.35,193.41,57.01,53.81,917.6,0.15%
009914,富国成长动力混合A,混合型,2026-06-04,2.31,2.31,0.88,0.46,20.48,48.84,60.11,179.22,221.46,147.32,47.77,131.0,0.15%
011300,易方达智造优势混合A,混合型,2026-06-04,2.4235,2.4235,1.59,0.26,17.01,36.56,61.18,179.21,156.84,170.72,52.64,142.35,0.15%
014282,中信保诚成长动力混合C,混合型,2026-06-04,2.7138,2.8542,2.21,0.53,21.0,47.04,61.31,179.08,195.85,121.09,52.43,88.08,0.00%
014319,德邦半导体产业混合发起式A,混合型,2026-06-04,3.0183,3.0183,1.83,-2.36,17.74,38.19,62.88,179.06,253.47,175.44,55.03,201.83,0.15%
009715,汇添富策略增长灵活配置混合,混合型,2026-06-04,2.6906,2.6906,2.09,3.93,32.94,66.84,65.51,178.93,177.41,123.12,59.42,169.06,0.15%
009217,博时荣丰回报灵活配置混合A,混合型,2026-06-04,2.2512,2.2512,0.64,2.15,16.05,37.34,67.26,178.79,209.15,137.87,57.02,125.12,0.12%
009009,平安科技创新混合C,混合型,2026-06-04,3.5166,3.5166,1.76,2.92,20.37,37.14,62.47,178.61,247.63,140.93,49.1,251.66,0.00%
015080,永赢成长远航一年持有混合C,混合型,2026-06-04,2.2402,2.2402,2.22,1.62,19.13,30.03,59.82,178.46,204.13,141.14,48.68,124.02,0.00%
011301,易方达智造优势混合C,混合型,2026-06-04,2.3717,2.3717,1.59,0.25,16.97,36.42,60.83,178.07,154.72,167.44,52.35,137.17,0.00%
016632,华泰柏瑞行业优选6个月持有期混合A,混合型,2026-06-04,2.1546,2.1546,2.49,5.12,19.62,59.56,88.75,178.05,150.88,132.18,72.02,115.46,0.15%
014320,德邦半导体产业混合发起式C,混合型,2026-06-04,2.966,2.966,1.83,-2.37,17.69,38.05,62.55,177.95,250.63,172.14,54.76,196.6,0.00%
016507,长城数字经济混合A,混合型,2026-06-04,2.2598,2.2598,0.65,4.36,25.08,52.42,73.71,177.89,195.4,112.15,58.09,125.98,0.15%
015715,富国成长动力混合C,混合型,2026-06-04,2.2526,2.2526,0.88,0.45,20.41,48.61,59.61,177.45,217.54,142.87,47.38,147.84,0.00%
018244,嘉实产业精选混合A,混合型,2026-06-04,2.8328,2.8328,0.28,3.59,25.93,59.13,84.32,177.4,nan,nan,70.21,183.28,0.15%
501099,平安新兴产业混合(LOF),混合型,2026-06-04,3.837,3.837,1.97,3.42,22.63,37.8,62.65,177.38,247.05,142.3,49.81,283.7,0.12%
009218,博时荣丰回报灵活配置混合C,混合型,2026-06-04,2.1842,2.1842,0.64,2.14,16.0,37.16,66.86,177.36,206.12,134.36,56.69,118.42,0.00%
016653,华泰柏瑞行业优选6个月持有期混合C,混合型,2026-06-04,2.1243,2.1243,2.49,5.11,19.58,59.42,88.37,176.93,148.86,129.41,71.73,112.43,0.00%
016485,中欧成长先锋混合A,混合型,2026-06-04,2.662,2.662,-0.07,1.74,23.35,54.27,50.53,176.46,203.95,181.04,46.14,166.2,0.15%
016508,长城数字经济混合C,混合型,2026-06-04,2.2138,2.2138,0.65,4.35,25.01,52.19,73.18,176.21,191.79,108.3,57.69,121.38,0.00%
519087,新华优选分红混合A,混合型,2026-06-04,1.4569,5.7734,4.36,-2.97,15.51,34.14,82.86,176.12,248.36,156.7,67.96,2117.87,0.12%
012082,博时数字经济混合A,混合型,2026-06-04,2.0762,2.0762,0.99,2.33,19.93,40.03,62.09,175.94,250.95,143.31,51.85,107.62,0.15%
000522,华润元大信息传媒科技混合A,混合型,2026-06-04,8.1101,8.1101,1.35,0.19,24.41,44.86,67.24,175.78,221.0,225.18,51.78,711.01,0.15%
012301,易方达核心智造混合,混合型,2026-06-04,2.2083,2.2083,0.6,-1.89,12.75,27.79,58.35,175.76,149.95,166.57,48.94,120.83,0.00%
481015,工银主题策略混合A,混合型,2026-06-04,8.183,8.183,2.7,-4.88,24.95,45.79,80.64,175.71,205.79,117.92,65.58,718.3,0.15%
018245,嘉实产业精选混合C,混合型,2026-06-04,2.8009,2.8009,0.27,3.58,25.83,58.85,83.73,175.68,nan,nan,69.73,180.09,0.00%
050022,博时回报混合,混合型,2026-06-04,4.6006,5.4725,0.89,2.44,23.47,49.6,65.89,175.67,228.22,161.98,56.2,792.95,0.15%
018325,国泰海通创新成长混合发起A,混合型,2026-06-04,2.2213,2.2213,1.17,-2.88,10.13,29.76,62.76,175.08,233.28,119.93,53.51,122.13,0.15%
582003,东吴配置优化混合A,混合型,2026-06-04,3.4471,3.6711,0.88,2.58,15.7,31.24,45.13,174.95,150.33,146.61,37.39,311.16,0.15%
012083,博时数字经济混合C,混合型,2026-06-04,2.0351,2.0351,0.99,2.32,19.88,39.9,61.77,174.86,248.12,140.41,51.59,103.51,0.00%
000845,国投瑞银信息消费混合A,混合型,2026-06-04,1.9138,3.0058,1.65,2.16,27.7,57.53,79.76,174.83,126.01,109.54,61.33,348.07,0.15%
019089,华润元大信息传媒科技混合C,混合型,2026-06-04,8.0216,8.0216,1.35,0.18,24.36,44.71,66.91,174.69,218.46,nan,51.54,227.32,0.00%
013312,工银主题策略混合C,混合型,2026-06-04,7.997,7.997,2.68,-4.89,24.89,45.61,80.19,174.34,202.8,114.74,65.26,39.18,0.00%
016486,中欧成长先锋混合C,混合型,2026-06-04,2.588,2.588,-0.07,1.72,23.26,53.96,49.93,174.27,199.16,174.41,45.63,158.8,0.00%
018326,国泰海通创新成长混合发起C,混合型,2026-06-04,2.1947,2.1947,1.17,-2.89,10.09,29.63,62.44,174.03,230.68,117.34,53.26,119.47,0.00%
530019,建信社会责任混合A,混合型,2026-06-04,5.326,5.836,1.35,-0.21,20.33,46.68,85.12,173.97,238.8,178.44,67.43,590.52,0.15%
050009,博时新兴成长混合,混合型,2026-06-04,2.506,9.972,1.79,0.56,24.8,48.2,68.19,173.88,222.94,137.99,51.79,198.94,0.15%
011707,东吴配置优化混合C,混合型,2026-06-04,3.3716,3.3716,0.88,2.57,15.66,31.11,44.85,173.85,148.33,143.67,37.16,90.69,0.00%
501097,国寿安保科技创新混合(LOF),混合型,2026-06-04,2.6422,2.6422,2.36,5.51,30.4,49.96,67.45,173.75,189.81,133.02,63.62,164.22,0.15%
021542,国投瑞银信息消费混合C,混合型,2026-06-04,1.8984,1.9134,1.64,2.15,27.66,57.39,79.43,173.73,124.21,nan,61.07,125.45,0.00%
001856,易方达环保主题混合A,混合型,2026-06-04,8.295,8.295,1.33,0.22,17.54,39.13,76.64,173.31,134.39,131.64,64.39,729.5,0.15%
001267,宏利蓝筹混合,混合型,2026-06-04,2.443,2.443,0.78,1.5,21.3,42.37,69.54,173.27,164.11,135.13,55.9,144.3,0.15%
021541,建信社会责任混合C,混合型,2026-06-04,5.28,5.28,1.34,-0.21,20.3,46.54,84.74,173.01,236.09,nan,67.19,235.66,0.00%
013840,银华集成电路混合A,混合型,2026-06-04,2.6434,2.6434,2.67,-4.91,23.81,44.32,83.52,172.88,247.54,145.87,69.38,164.34,0.15%
013841,银华集成电路混合C,混合型,2026-06-04,2.6197,2.6197,2.67,-4.91,23.78,44.25,83.35,172.32,246.15,144.4,69.24,161.97,0.00%
020755,永赢融安混合A,混合型,2026-06-04,3.2401,3.2401,1.0,0.2,22.07,30.36,61.23,172.3,nan,nan,48.8,224.01,0.15%
006615,工银战略新兴产业混合A,混合型,2026-06-04,5.1809,5.1809,-0.76,2.29,22.62,53.9,80.02,172.18,200.5,159.66,68.64,418.09,0.15%
019032,易方达环保主题混合C,混合型,2026-06-04,8.191,8.191,1.31,0.2,17.48,38.95,76.19,171.86,131.97,nan,64.05,160.69,0.00%
002376,国寿安保核心产业混合,混合型,2026-06-04,1.843,2.244,5.19,1.32,20.3,47.68,106.85,171.83,148.38,112.57,89.03,157.23,0.15%
165528,中信保诚鼎利混合(LOF)A,混合型,2026-06-04,2.9182,2.9182,2.19,0.25,17.85,45.36,58.98,171.79,195.42,106.12,50.66,191.82,0.15%
008185,诺安研究优选混合A,混合型,2026-06-04,2.001,2.001,0.84,-4.35,8.98,34.67,51.01,171.29,129.97,80.5,44.02,100.1,0.15%
006616,工银战略新兴产业混合C,混合型,2026-06-04,5.0234,5.0234,-0.76,2.28,22.58,53.76,79.66,171.08,198.11,156.54,68.36,402.34,0.00%
000940,富国中小盘精选混合A,混合型,2026-06-04,7.893,7.893,1.85,1.9,22.77,47.62,65.82,170.86,247.56,168.47,52.26,689.3,0.15%
020758,永赢融安混合C,混合型,2026-06-04,3.2063,3.2063,1.0,0.19,22.0,30.16,60.76,170.71,nan,nan,48.43,220.63,0.00%
014497,诺安研究优选混合C,混合型,2026-06-04,1.966,1.966,0.84,-4.35,8.93,34.54,50.72,170.24,128.18,78.35,43.79,33.9,0.00%
015937,中信保诚鼎利混合(LOF)C,混合型,2026-06-04,2.8495,2.8495,2.19,0.24,17.78,45.15,58.51,170.2,191.9,102.42,50.27,141.2,0.00%
015690,富国中小盘精选混合C,混合型,2026-06-04,7.711,7.711,1.85,1.88,22.69,47.38,65.29,169.24,243.47,163.71,51.85,204.54,0.00%
019003,易方达科技智选混合A,混合型,2026-06-04,2.8348,2.8348,0.7,-0.79,15.9,42.37,63.95,168.83,186.05,nan,50.56,183.48,0.15%
016873,广发远见智选混合A,混合型,2026-06-04,2.0411,2.0411,1.79,6.77,8.63,43.16,124.96,168.5,189.23,125.54,105.9,104.11,0.15%
007346,易方达科技创新混合A,混合型,2026-06-04,6.3237,6.3237,0.96,-0.48,16.62,44.92,63.36,168.37,189.81,129.07,51.66,532.37,0.15%
161606,融通行业景气混合A,混合型,2026-06-04,3.734,5.704,1.41,2.7,20.26,57.02,82.1,168.26,145.81,120.7,67.51,1191.8,0.15%
001239,长盛国企改革混合,混合型,2026-06-04,1.03,1.03,1.38,2.39,29.72,45.28,70.53,167.53,218.89,126.37,54.19,3.0,0.15%
019004,易方达科技智选混合C,混合型,2026-06-04,2.7966,2.7966,0.69,-0.81,15.84,42.19,63.54,167.49,183.23,nan,50.25,179.66,0.00%
016874,广发远见智选混合C,混合型,2026-06-04,2.0059,2.0059,1.79,6.76,8.57,42.97,124.42,167.2,186.39,122.24,105.48,100.59,0.00%
010335,华宝竞争优势混合A,混合型,2026-06-04,1.4263,1.4263,3.3,-3.16,22.04,39.74,65.89,167.15,204.18,119.13,57.45,42.63,0.15%
501096,国联安科创混合(LOF),混合型,2026-06-04,1.817,1.817,5.07,1.51,28.76,58.22,69.46,167.09,187.23,113.76,54.18,81.7,0.06%
009277,融通行业景气混合C,混合型,2026-06-04,3.623,3.653,1.43,2.69,20.21,56.84,81.74,167.0,143.48,117.49,67.18,77.82,0.00%
005251,银华多元动力灵活配置混合,混合型,2026-06-04,4.2801,4.2801,1.4,-1.28,22.8,46.06,73.28,166.86,206.12,142.25,60.72,328.01,0.15%
005844,东方人工智能主题混合A,混合型,2026-06-04,2.7677,2.7677,2.9,-3.14,26.58,45.73,87.6,166.79,230.08,144.04,70.48,176.77,0.15%
005090,嘉合睿金混合发起式A,混合型,2026-06-04,2.7933,3.2633,0.15,1.0,27.99,69.83,86.47,166.64,205.98,88.93,67.96,258.93,0.15%
012456,鹏扬数字经济先锋混合A,混合型,2026-06-04,1.6993,1.6993,1.82,0.17,26.09,53.55,82.72,165.89,242.6,184.07,73.27,69.93,0.15%
501015,财通多策略升级混合(LOF)A,混合型,2026-06-04,3.496,3.496,1.13,3.62,18.91,54.96,72.9,165.86,224.61,220.44,63.59,249.6,0.15%
017811,东方人工智能主题混合C,混合型,2026-06-04,2.7336,2.7336,2.9,-3.15,26.54,45.59,87.23,165.76,227.49,141.14,70.19,195.75,0.00%
019925,华宝竞争优势混合C,混合型,2026-06-04,1.4121,1.4121,3.3,-3.17,21.96,39.51,65.47,165.58,200.83,nan,57.11,182.03,0.00%
000166,中海信息产业混合A,混合型,2026-06-04,2.5591,3.6325,3.67,1.42,25.5,47.52,89.02,165.41,199.59,88.93,75.24,267.18,0.15%
001322,东吴新趋势价值线混合,混合型,2026-06-04,4.8169,4.8169,0.43,0.35,10.78,40.1,45.14,165.23,221.81,242.67,38.03,381.69,0.15%
010363,信澳匠心臻选两年持有期混合,混合型,2026-06-04,2.4306,2.4306,3.58,0.73,22.28,52.96,88.52,164.92,176.46,117.29,70.42,143.06,0.15%
015271,财通多策略升级混合(LOF)C,混合型,2026-06-04,3.427,3.427,1.15,3.63,18.87,54.79,72.64,164.84,220.58,215.56,63.35,199.04,0.00%
005091,嘉合睿金混合发起式C,混合型,2026-06-04,2.6283,3.0933,0.14,0.98,27.89,69.48,85.72,164.5,201.1,84.42,67.39,237.63,0.00%
180031,银华中小盘混合,混合型,2026-06-04,6.017,8.329,0.85,9.32,31.15,51.29,72.21,164.37,194.81,128.64,62.18,1480.95,0.15%
018848,中海信息产业混合C,混合型,2026-06-04,2.5363,2.5363,3.67,1.41,25.45,47.37,88.64,164.36,197.2,nan,74.95,108.1,0.00%
010033,安信成长精选混合A,混合型,2026-06-04,2.4619,2.4619,2.74,-0.59,23.2,60.39,69.32,164.18,241.03,202.56,62.1,146.19,0.15%
020469,长城半导体混合发起式A,混合型,2026-06-04,3.5606,3.5606,1.23,-4.57,13.24,37.62,85.56,164.14,263.55,nan,66.28,256.06,0.15%
010418,财通景气行业混合A,混合型,2026-06-04,2.0995,2.0995,1.03,3.46,19.01,55.68,72.76,164.09,225.35,224.9,63.92,109.95,0.15%
001323,东吴移动互联混合A,混合型,2026-06-04,8.1909,8.1909,0.41,0.57,13.17,40.14,44.74,163.96,204.44,217.0,37.91,719.09,0.15%
012457,鹏扬数字经济先锋混合C,混合型,2026-06-04,1.6357,1.6357,1.82,0.15,25.99,53.24,81.99,163.74,237.12,177.24,72.71,63.57,0.00%
007490,南方信息创新混合A,混合型,2026-06-04,4.6832,4.6832,2.65,-5.41,25.52,47.03,90.44,163.47,258.45,160.71,75.77,368.32,0.15%
002170,东吴移动互联混合C,混合型,2026-06-04,8.0943,8.0943,0.41,0.57,13.14,40.06,44.6,163.43,203.21,215.08,37.79,700.62,0.00%
017737,融通慧心混合A,混合型,2026-06-04,2.7117,2.7117,1.18,3.52,18.88,42.8,81.32,163.37,160.19,171.44,67.56,171.17,0.15%
016234,财通景气行业混合C,混合型,2026-06-04,2.0686,2.0686,1.03,3.45,18.97,55.52,72.41,163.05,222.76,221.21,63.64,167.68,0.00%
010034,安信成长精选混合C,混合型,2026-06-04,2.393,2.393,2.74,-0.6,23.13,60.18,68.87,162.88,237.66,198.04,61.72,139.3,0.00%
016623,银华卓信成长精选混合A,混合型,2026-06-04,1.7187,1.7187,1.8,3.9,21.3,47.35,71.78,162.8,152.94,93.03,59.15,71.87,0.15%
010109,富国价值增长混合A,混合型,2026-06-04,1.8533,1.8533,2.56,4.51,27.46,62.83,70.42,162.77,165.4,128.77,59.53,85.33,0.15%
017738,融通慧心混合C,混合型,2026-06-04,2.6735,2.6735,1.17,3.51,19.08,42.94,81.24,162.6,158.16,167.97,67.55,167.35,0.00%
020470,长城半导体混合发起式C,混合型,2026-06-04,3.5123,3.5123,1.23,-4.59,13.19,37.42,85.0,162.52,259.2,nan,65.85,251.23,0.00%
003659,山证资管策略精选混合A,混合型,2026-06-04,3.1829,3.1829,-0.15,3.07,27.6,62.34,91.2,161.99,196.17,164.54,69.74,218.29,0.15%
011665,汇添富数字经济引领发展三年持有混合A,混合型,2026-06-04,1.8899,1.8899,2.51,3.32,32.69,60.23,71.08,161.72,179.82,144.81,62.94,88.99,0.15%
016624,银华卓信成长精选混合C,混合型,2026-06-04,1.6939,1.6939,1.8,3.89,21.25,47.21,71.45,161.69,150.91,90.69,58.89,69.39,0.00%
005851,财通新视野灵活配置混合A,混合型,2026-06-04,5.7063,5.7063,1.12,3.58,19.66,55.32,72.06,161.53,214.64,214.05,63.29,470.63,0.15%
019387,中欧时代共赢混合发起A1,混合型,2026-06-04,3.5873,3.5873,-0.12,1.72,22.36,52.2,48.08,161.41,177.89,nan,44.22,258.73,0.15%
007491,南方信息创新混合C,混合型,2026-06-04,4.4301,4.4301,2.65,-5.43,25.42,46.74,89.66,161.35,252.74,154.5,75.16,343.01,0.00%
013556,信澳汇智优选一年持有期混合A,混合型,2026-06-04,2.4091,2.4091,3.46,0.75,20.76,48.98,84.55,161.04,225.16,164.3,66.87,140.91,0.15%
015689,富国价值增长混合C,混合型,2026-06-04,1.8082,1.8082,2.56,4.5,27.36,62.55,69.82,160.96,162.02,124.48,59.03,94.85,0.00%
010557,汇添富数字生活六个月持有混合,混合型,2026-06-04,1.6646,1.6646,2.51,3.28,32.6,60.2,70.94,160.75,178.92,137.8,62.83,66.46,0.15%
011666,汇添富数字经济引领发展三年持有混合C,混合型,2026-06-04,1.8533,1.8533,2.51,3.31,32.63,60.06,70.73,160.7,177.61,141.85,62.66,85.33,0.00%
580001,东吴嘉禾优势精选混合A,混合型,2026-06-04,2.0256,4.2072,0.41,0.4,11.51,40.53,44.5,160.33,218.05,219.81,37.45,1012.98,0.15%
013557,信澳汇智优选一年持有期混合C,混合型,2026-06-04,2.3589,2.3589,3.46,0.74,20.7,48.75,84.03,159.53,221.38,159.62,66.47,135.89,0.00%
200012,长城中小盘成长混合A,混合型,2026-06-04,4.4898,4.8674,2.3,-0.03,20.19,33.32,87.68,159.5,185.88,122.34,75.09,447.66,0.15%
002450,平安睿享文娱混合A,混合型,2026-06-04,4.196,4.993,2.99,0.36,25.03,46.97,72.04,159.49,188.98,149.63,59.12,521.13,0.15%
005959,财通新视野灵活配置混合C,混合型,2026-06-04,5.3555,5.3555,1.12,3.57,19.56,55.01,71.38,159.46,209.67,206.61,62.74,435.55,0.00%
015152,东吴嘉禾优势精选混合C,混合型,2026-06-04,2.1902,2.3032,0.4,0.39,11.46,40.39,44.22,159.31,215.61,216.08,37.23,197.53,0.00%
003961,易方达瑞程灵活配置混合A,混合型,2026-06-04,5.3314,5.3314,1.7,-1.02,15.43,28.51,60.46,159.18,140.0,95.61,44.64,433.14,0.06%
014807,宏利景气智选18个月持有混合A,混合型,2026-06-04,2.8365,2.8365,0.6,2.45,22.58,44.09,63.92,158.71,184.56,173.87,52.57,183.65,0.15%
003962,易方达瑞程灵活配置混合C,混合型,2026-06-04,5.3105,5.3105,1.7,-1.02,15.41,28.44,60.3,158.67,139.04,94.44,44.51,431.05,0.00%
