# ts: 1780645794.4138129
基金代码,基金简称,基金类型,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
024711,中金新锐股票A,股票型,2026-06-04,5.1524,5.1524,-0.67,-3.11,-2.48,5.66,13.9,nan,nan,nan,9.54,37.72,0.15%
024169,信澳先进智造股票型C,股票型,2026-06-04,2.6466,2.6466,1.63,-6.46,9.73,15.11,17.32,nan,nan,nan,15.28,34.69,0.00%
024709,中金精选股票A,股票型,2026-06-04,2.1022,2.1022,-1.8,-4.03,-14.18,-12.87,-1.92,nan,nan,nan,-8.46,23.78,0.15%
024712,中金新锐股票C,股票型,2026-06-04,4.9981,4.9981,-0.68,-3.12,-2.53,5.53,13.62,nan,nan,nan,9.31,37.09,0.00%
012360,汇丰晋信港股通核心资产股票发起式A,股票型,2026-06-04,0.9279,0.9279,-0.66,2.75,-0.81,-2.16,-6.77,nan,nan,nan,-5.61,-7.21,0.15%
023404,海富通致远量化选股股票发起A,股票型,2026-06-04,1.2002,1.2002,-0.79,-1.16,1.8,6.72,10.6,nan,nan,nan,8.94,20.02,0.15%
023405,海富通致远量化选股股票发起C,股票型,2026-06-04,1.1934,1.1934,-0.78,-1.17,1.74,6.56,10.27,nan,nan,nan,8.66,19.34,0.00%
023835,广发资源智选股票发起式C,股票型,2026-06-04,1.1978,1.1978,-1.69,-1.12,-5.06,-11.2,8.14,nan,nan,nan,2.1,19.78,0.00%
023834,广发资源智选股票发起式A,股票型,2026-06-04,1.2038,1.2038,-1.68,-1.1,-5.0,-11.07,8.5,nan,nan,nan,2.39,20.38,0.15%
024046,富国致享量化选股股票A,股票型,2026-06-04,1.2404,1.2404,-0.44,-2.57,-0.64,0.68,11.38,nan,nan,nan,6.65,24.04,0.15%
024895,泰康资源精选股票发起A,股票型,2026-06-04,1.3737,1.3737,-1.96,0.78,-9.71,-17.43,0.48,nan,nan,nan,-5.83,37.37,0.15%
024896,泰康资源精选股票发起C,股票型,2026-06-04,1.3644,1.3644,-1.95,0.77,-9.74,-17.51,0.24,nan,nan,nan,-6.03,36.44,0.00%
025067,建信医疗创新股票C,股票型,2026-06-04,0.8287,0.8287,-0.78,-4.55,-14.43,-2.65,-14.19,nan,nan,nan,-9.12,-17.13,0.00%
025068,建信医疗创新股票A,股票型,2026-06-04,0.8313,0.8313,-0.78,-4.54,-14.39,-2.56,-14.02,nan,nan,nan,-8.96,-16.87,0.15%
024804,华夏量化选股股票A,股票型,2026-06-04,1.787,1.787,0.75,-0.16,12.4,29.0,48.11,nan,nan,nan,40.42,58.18,0.10%
024805,华夏量化选股股票C,股票型,2026-06-04,1.7059,1.7059,0.75,-0.18,12.33,28.8,47.67,nan,nan,nan,40.06,57.36,0.00%
012361,汇丰晋信港股通核心资产股票发起式C,股票型,2026-06-04,0.924,0.924,-0.68,2.72,-0.87,-2.29,-7.02,nan,nan,nan,-5.82,-7.6,0.00%
024047,富国致享量化选股股票C,股票型,2026-06-04,1.2335,1.2335,-0.44,-2.57,-0.69,0.54,11.06,nan,nan,nan,6.39,23.35,0.00%
024170,信澳新能源产业股票C,股票型,2026-06-04,7.345,7.345,1.86,-2.25,16.88,35.59,52.7,nan,nan,nan,46.23,99.97,0.00%
024168,信澳蓝筹精选股票C,股票型,2026-06-04,0.9017,0.9017,-0.41,-2.66,5.71,2.68,25.55,nan,nan,nan,18.01,55.44,0.00%
025069,景顺长城高端装备股票,股票型,2026-06-04,1.1582,1.1582,0.06,-7.22,-11.86,-11.7,18.95,nan,nan,nan,0.39,15.82,0.15%
025387,万家智胜量化选股股票C,股票型,2026-06-04,1.1699,1.1699,0.73,-0.53,2.47,14.34,17.21,nan,nan,nan,13.47,16.99,0.00%
025012,财通华裕量化选股股票C,股票型,2026-06-04,1.0893,1.0893,-1.1,-3.35,-5.03,0.7,11.77,nan,nan,nan,4.73,8.93,0.00%
025011,财通华裕量化选股股票A,股票型,2026-06-04,1.0923,1.0923,-1.1,-3.34,-4.98,0.81,12.0,nan,nan,nan,4.91,9.23,0.15%
025386,万家智胜量化选股股票A,股票型,2026-06-04,1.1733,1.1733,0.73,-0.53,2.52,14.48,17.51,nan,nan,nan,13.7,17.33,0.15%
025512,广发信息产业股票发起式C,股票型,2026-06-04,1.2539,1.2539,0.97,-0.56,21.01,28.21,25.38,nan,nan,nan,26.1,25.39,0.00%
025511,广发信息产业股票发起式A,股票型,2026-06-04,1.2574,1.2574,0.97,-0.55,20.99,28.31,25.68,nan,nan,nan,26.33,25.74,0.15%
025415,新华策略精选股票C,股票型,2026-06-04,3.7861,3.7861,4.54,-3.06,16.21,34.78,84.81,nan,nan,nan,69.26,75.72,0.00%
025445,万家周期视野股票发起式A,股票型,2026-06-04,1.0041,1.0041,-2.71,-4.08,-13.08,-27.21,1.19,nan,nan,nan,-2.51,0.41,0.15%
025446,万家周期视野股票发起式C,股票型,2026-06-04,1.0013,1.0013,-2.72,-4.08,-13.13,-27.31,1.01,nan,nan,nan,-2.64,0.13,0.00%
025968,建信科技智选股票型发起A,股票型,2026-06-04,1.446,1.446,3.54,-1.89,19.21,33.27,44.6,nan,nan,nan,40.13,44.6,0.15%
025969,建信科技智选股票型发起C,股票型,2026-06-04,1.4431,1.4431,3.54,-1.9,19.17,33.14,44.31,nan,nan,nan,39.9,44.31,0.00%
026154,红土创新医疗保健股票C,股票型,2026-06-04,1.2078,1.2078,1.38,-2.99,-3.29,2.75,-3.02,nan,nan,nan,3.25,-0.75,0.00%
026155,红土创新新科技股票C,股票型,2026-06-04,10.2259,10.2259,2.53,5.31,24.67,58.55,122.55,nan,nan,nan,98.52,146.32,0.00%
025659,国金科创创业量化选股股票C,股票型,2026-06-04,1.2352,1.2352,0.46,-0.67,5.12,9.92,nan,nan,nan,nan,23.74,23.52,0.00%
025658,国金科创创业量化选股股票A,股票型,2026-06-04,1.2381,1.2381,0.45,-0.66,5.17,10.07,nan,nan,nan,nan,24.01,23.81,0.15%
025541,华夏创新前沿股票C,股票型,2026-06-04,5.131,5.131,0.81,-0.64,16.53,44.01,54.04,nan,nan,nan,46.39,51.18,0.00%
025449,万家数字经济股票发起式A,股票型,2026-06-04,0.9657,0.9657,4.39,1.63,24.64,13.6,11.13,nan,nan,nan,6.59,-3.43,0.15%
025450,万家数字经济股票发起式C,股票型,2026-06-04,0.9623,0.9623,4.39,1.63,24.57,13.45,10.85,nan,nan,nan,6.37,-3.77,0.00%
025789,广发质量优选股票C,股票型,2026-06-04,1.0026,1.0026,-0.19,0.14,2.53,0.1,nan,nan,nan,nan,0.72,0.26,0.00%
025949,诺安研究精选股票C,股票型,2026-06-04,2.611,2.611,-0.27,-8.93,-10.09,-13.43,23.33,nan,nan,nan,-1.81,17.4,0.00%
025404,苏新睿见量化选股股票A,股票型,2026-06-04,1.0305,1.0305,-0.7,-2.22,-2.89,1.21,3.26,nan,nan,nan,1.09,3.05,0.15%
025405,苏新睿见量化选股股票C,股票型,2026-06-04,1.0269,1.0269,-0.71,-2.23,-2.95,1.05,2.94,nan,nan,nan,0.82,2.69,0.00%
026290,红土创新科技创新股票(LOF)C,股票型,2026-06-04,2.944,2.944,2.31,5.24,24.36,59.37,nan,nan,nan,nan,95.46,94.28,0.00%
026517,上银科技先锋股票发起式C,股票型,2026-06-04,0.7605,0.7605,0.05,-0.09,-4.07,-12.26,nan,nan,nan,nan,nan,-23.95,0.00%
026516,上银科技先锋股票发起式A,股票型,2026-06-04,0.7615,0.7615,0.07,-0.08,-4.03,-12.16,nan,nan,nan,nan,nan,-23.85,0.08%
026620,安信消费睿选股票发起C,股票型,2026-06-04,0.9304,0.9304,-0.8,-1.41,-7.16,-6.35,nan,nan,nan,nan,nan,-6.96,0.00%
026619,安信消费睿选股票发起A,股票型,2026-06-04,0.9315,0.9315,-0.8,-1.41,-7.13,-6.26,nan,nan,nan,nan,nan,-6.85,0.08%
025788,广发质量优选股票A,股票型,2026-06-04,1.0049,1.0049,-0.18,0.15,2.58,0.24,nan,nan,nan,nan,0.94,0.49,0.15%
026521,财通资管量化选股股票发起式C,股票型,2026-06-04,0.9149,0.9149,-0.73,-2.33,-4.96,-5.17,nan,nan,nan,nan,nan,-8.51,0.00%
026520,财通资管量化选股股票发起式A,股票型,2026-06-04,0.9161,0.9161,-0.73,-2.31,-4.92,-5.08,nan,nan,nan,nan,nan,-8.39,0.08%
026124,汇丰晋信周期优选股票A,股票型,2026-06-04,0.8278,0.8278,-1.53,-6.05,-12.58,nan,nan,nan,nan,nan,nan,-17.22,0.08%
026125,汇丰晋信周期优选股票C,股票型,2026-06-04,0.8271,0.8271,-1.52,-6.04,-12.61,nan,nan,nan,nan,nan,nan,-17.29,0.00%
026174,路博迈港股通科技股票C,股票型,2026-06-04,1.2141,1.2141,0.07,-1.4,12.98,23.88,nan,nan,nan,nan,21.71,21.41,0.00%
026488,安信资源睿选股票发起A,股票型,2026-06-04,1.1778,1.1778,0.2,-2.75,-4.52,12.01,nan,nan,nan,nan,nan,17.78,0.08%
026489,安信资源睿选股票发起C,股票型,2026-06-04,1.1764,1.1764,0.2,-2.76,-4.56,11.9,nan,nan,nan,nan,nan,17.64,0.00%
026747,上银医药精选股票发起式C,股票型,2026-06-04,0.958,0.958,0.01,nan,-2.25,-4.2,nan,nan,nan,nan,nan,-4.2,0.00%
026746,上银医药精选股票发起式A,股票型,2026-06-04,0.959,0.959,0.01,nan,-2.21,-4.1,nan,nan,nan,nan,nan,-4.1,0.08%
026224,广发消费领航股票发起式C,股票型,2026-06-04,0.96,0.96,-0.35,-0.23,-1.6,-3.46,nan,nan,nan,nan,nan,-4.0,0.00%
026553,南方量化成长股票C,股票型,2026-06-04,1.6301,1.6301,0.12,-4.09,1.37,8.13,nan,nan,nan,nan,nan,7.03,0.00%
025878,易米远景量化选股股票C,股票型,2026-06-04,0.9969,0.9969,-0.49,-2.36,-3.44,nan,nan,nan,nan,nan,nan,-0.31,0.00%
026468,山证资管数字经济锐选股票发起式A,股票型,2026-06-04,0.9256,0.9256,0.14,-0.34,18.53,12.74,nan,nan,nan,nan,-7.44,-7.44,0.15%
025736,华西科技成长股票,股票型,2026-06-04,1.3845,1.3845,0.44,-1.99,16.89,33.94,38.57,nan,nan,nan,32.7,38.45,0.15%
026375,中金睿见优选股票C,股票型,2026-06-04,1.0674,1.0674,0.34,-1.29,2.88,nan,nan,nan,nan,nan,nan,6.74,0.00%
026469,山证资管数字经济锐选股票发起式C,股票型,2026-06-04,0.9234,0.9234,0.13,-0.35,18.46,12.58,nan,nan,nan,nan,-7.66,-7.66,0.00%
025660,招商中国机遇股票C,股票型,2026-06-04,3.198,3.198,1.07,3.5,32.09,52.72,75.14,nan,nan,nan,64.25,65.87,0.00%
026223,广发消费领航股票发起式A,股票型,2026-06-04,0.9613,0.9613,-0.35,-0.22,-1.56,-3.36,nan,nan,nan,nan,nan,-3.87,0.08%
026663,建信资源严选股票发起C,股票型,2026-06-04,0.9193,0.9193,-1.32,3.06,-6.34,-10.12,nan,nan,nan,nan,nan,-8.07,0.00%
026662,建信资源严选股票发起A,股票型,2026-06-04,0.9205,0.9205,-1.32,3.07,-6.29,-10.01,nan,nan,nan,nan,nan,-7.95,0.08%
026173,路博迈港股通科技股票A,股票型,2026-06-04,1.2172,1.2172,0.07,-1.4,13.04,24.05,nan,nan,nan,nan,22.03,21.72,0.15%
026304,上银科技创新股票发起式C,股票型,2026-06-04,1.0189,1.0189,-0.7,-5.31,1.78,2.03,nan,nan,nan,nan,nan,1.89,0.00%
026303,上银科技创新股票发起式A,股票型,2026-06-04,1.0204,1.0204,-0.7,-5.3,1.82,2.14,nan,nan,nan,nan,nan,2.04,0.08%
027467,华宝绿色领先股票C,股票型,2026-06-04,1.5552,1.5552,-2.98,-6.91,nan,nan,nan,nan,nan,nan,nan,-15.78,0.00%
026374,中金睿见优选股票A,股票型,2026-06-04,1.0681,1.0681,0.34,-1.28,2.93,nan,nan,nan,nan,nan,nan,6.81,0.08%
025877,易米远景量化选股股票A,股票型,2026-06-04,0.9978,0.9978,-0.49,-2.35,-3.41,nan,nan,nan,nan,nan,nan,-0.22,0.80%
