ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20250820,1148.1469,1109.7012,1148.7356,1105.274,1112.2662,35.8807,3.2259,10004872.0,65459161.544
000688.SH,20250821,1149.1507,1150.9797,1173.2784,1143.1621,1148.1469,1.0038,0.0874,9811302.0,65718251.807
000688.SH,20250822,1247.8621,1162.2905,1248.067,1162.2905,1149.1507,98.7114,8.5899,16247841.0,110430316.984
000688.SH,20250825,1287.7338,1282.0535,1320.7151,1252.8441,1247.8621,39.8717,3.1952,18838045.0,134540228.772
000688.SH,20250826,1270.8712,1266.5859,1284.0732,1257.4443,1287.7338,-16.8626,-1.3095,11376356.0,82091139.087
000688.SH,20250827,1272.5561,1285.4436,1332.8164,1272.5546,1270.8712,1.6849,0.1326,16118948.0,121089068.277
000688.SH,20250828,1364.6045,1280.2372,1365.9181,1275.4987,1272.5561,92.0484,7.2333,19009401.0,135515372.459
000688.SH,20250829,1341.3106,1335.6467,1346.761,1314.7418,1364.6045,-23.2939,-1.707,15616830.0,111147793.261
000688.SH,20250901,1357.1484,1348.5326,1366.921,1322.8006,1341.3106,15.8378,1.1808,15438179.0,95841457.848
000688.SH,20250902,1328.2792,1353.9443,1364.1953,1314.1155,1357.1484,-28.8692,-2.1272,13393638.0,90061910.903
000688.SH,20250903,1306.4787,1318.5057,1325.7501,1296.7094,1328.2792,-21.8005,-1.6413,10937923.0,68153424.744
000688.SH,20250904,1226.9847,1301.9757,1304.0521,1210.8674,1306.4787,-79.494,-6.0846,15296053.0,90476808.168
000688.SH,20250905,1268.5517,1232.2142,1275.1,1220.783,1226.9847,41.567,3.3877,13659157.0,74741463.831
000688.SH,20250908,1275.8677,1266.4747,1280.8185,1253.7301,1268.5517,7.316,0.5767,12953551.0,70266203.911
000688.SH,20250909,1245.5284,1250.9621,1271.9643,1239.9378,1275.8677,-30.3393,-2.3779,11206187.0,68963449.785
000688.SH,20250910,1259.0959,1253.504,1272.9147,1246.2628,1245.5284,13.5675,1.0893,9896437.0,71142415.368
000688.SH,20250911,1326.0329,1254.1903,1332.7588,1244.1386,1259.0959,66.937,5.3163,13543504.0,106001674.207
000688.SH,20250912,1338.018,1324.8444,1360.0655,1323.4465,1326.0329,11.9851,0.9038,13696011.0,115807804.437
000688.SH,20250915,1340.3966,1362.8512,1366.4598,1332.4264,1338.018,2.3786,0.1778,14248895.0,97644986.106
000688.SH,20250916,1358.0474,1347.1959,1370.2857,1347.1959,1340.3966,17.6508,1.3168,11586109.0,94773304.659
000688.SH,20250917,1370.4299,1351.6371,1378.8725,1338.9526,1358.0474,12.3825,0.9118,12560120.0,92229459.029
000688.SH,20250918,1380.351,1385.5031,1433.5736,1351.1371,1370.4299,9.9211,0.7239,17429025.0,139607845.583
000688.SH,20250919,1362.6494,1388.8594,1400.6942,1359.2855,1380.351,-17.7016,-1.2824,12139062.0,101284457.328
000688.SH,20250922,1408.6445,1361.2549,1422.7409,1353.7148,1362.6494,45.9951,3.3754,12651973.0,114241889.039
000688.SH,20250923,1407.3017,1406.6066,1419.2843,1364.4409,1408.6445,-1.3428,-0.0953,15183674.0,115457332.152
000688.SH,20250924,1456.4693,1395.3739,1479.7036,1394.6849,1407.3017,49.1676,3.4937,19780341.0,126825424.534
000688.SH,20250925,1474.4866,1449.6545,1486.4298,1448.6855,1456.4693,18.0173,1.2371,16547220.0,102948520.074
000688.SH,20250926,1450.824,1461.9526,1485.876,1448.961,1474.4866,-23.6626,-1.6048,17251029.0,93897738.148
000688.SH,20250929,1470.4144,1448.545,1470.4144,1424.8406,1450.824,19.5904,1.3503,15414107.0,96297207.528
000688.SH,20250930,1495.2878,1488.293,1505.9073,1478.4231,1470.4144,24.8734,1.6916,14731506.0,99799141.643
000688.SH,20251009,1539.081,1526.9179,1588.8329,1522.7864,1495.2878,43.7932,2.9287,22149716.0,146061491.313
000688.SH,20251010,1452.6753,1511.1644,1512.3388,1444.9853,1539.081,-86.4057,-5.6141,17976513.0,119486421.65
000688.SH,20251013,1473.0172,1409.6843,1476.1296,1409.6843,1452.6753,20.3419,1.4003,16773966.0,111559785.341
000688.SH,20251014,1410.3004,1488.0475,1489.1676,1399.9669,1473.0172,-62.7168,-4.2577,18468908.0,117052460.764
000688.SH,20251015,1429.9966,1409.5271,1430.2797,1390.9893,1410.3004,19.6962,1.3966,12889308.0,79721087.814
000688.SH,20251016,1416.575,1419.5527,1444.2311,1409.7002,1429.9966,-13.4216,-0.9386,10898137.0,74172166.332
000688.SH,20251017,1363.1684,1411.7398,1415.6579,1360.4493,1416.575,-53.4066,-3.7701,11679231.0,72841743.901
