ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,20250709,2184.6745,2179.3168,2204.6353,2179.1088,2181.077,3.5975,0.1649,25105708.23,97022959.28639
399006.SZ,20250710,2189.5773,2192.9883,2199.7097,2174.211,2184.6745,4.9028,0.2244,25073188.29,102627009.5466
399006.SZ,20250711,2207.0968,2190.0065,2223.3051,2181.1855,2189.5773,17.5195,0.8001,36983281.58,129786352.96106
399006.SZ,20250714,2197.0681,2207.5433,2208.0759,2189.0799,2207.0968,-10.0287,-0.4544,25014318.12,91338643.77641
399006.SZ,20250715,2235.0492,2211.4049,2245.4398,2209.9015,2197.0681,37.9811,1.7287,31338156.2,123852648.56627
399006.SZ,20250716,2230.1942,2241.2105,2259.635,2227.8225,2235.0492,-4.855,-0.2172,28146544.77,124715999.58459
399006.SZ,20250717,2269.3266,2228.5245,2269.6681,2228.5245,2230.1942,39.1324,1.7547,28976208.11,124721632.12063
399006.SZ,20250718,2277.152,2279.6674,2296.9111,2263.9715,2269.3266,7.8254,0.3448,26675308.26,119703869.78512
399006.SZ,20250721,2296.8833,2285.4135,2297.1362,2273.8087,2277.152,19.7313,0.8665,28824359.96,120226837.20542
399006.SZ,20250722,2310.856,2295.3643,2313.4588,2290.3781,2296.8833,13.9727,0.6083,32032635.2,131992087.00516
399006.SZ,20250723,2310.671,2308.114,2333.3104,2304.6301,2310.856,-0.185,-0.008,34209118.78,126503147.3545
399006.SZ,20250724,2345.3673,2319.2524,2345.3673,2318.417,2310.671,34.6963,1.5016,38929695.25,143348253.25367
399006.SZ,20250725,2340.0557,2348.2809,2350.0618,2332.0249,2345.3673,-5.3116,-0.2265,34842364.84,115114513.73924
399006.SZ,20250728,2362.5995,2346.3807,2366.5068,2334.1604,2340.0557,22.5438,0.9634,29900893.2,125091962.66311
399006.SZ,20250729,2406.5945,2362.7746,2406.5945,2355.375,2362.5995,43.995,1.8621,32875471.09,138829176.95252
399006.SZ,20250730,2367.6835,2395.8591,2395.8856,2349.1819,2406.5945,-38.911,-1.6168,35273261.17,140643553.0223
399006.SZ,20250731,2328.313,2382.9674,2394.2162,2321.7157,2367.6835,-39.3705,-1.6628,41702183.69,166318167.81512
399006.SZ,20250801,2322.6268,2323.9212,2348.0151,2304.3856,2328.313,-5.6862,-0.2442,33473737.71,128526537.51936
399006.SZ,20250804,2334.323,2307.3731,2334.43,2304.483,2322.6268,11.6962,0.5036,29185006.41,108433416.65878
399006.SZ,20250805,2343.3757,2349.4357,2350.9964,2323.7393,2334.323,9.0527,0.3878,27968781.62,108244713.95981
399006.SZ,20250806,2358.9547,2335.95,2359.823,2335.95,2343.3757,15.579,0.6648,29054439.29,107163003.39903
399006.SZ,20250807,2342.8609,2359.423,2372.6829,2322.8051,2358.9547,-16.0938,-0.6822,31117024.68,123313208.65919
399006.SZ,20250808,2333.959,2338.2485,2353.9876,2330.0105,2342.8609,-8.9019,-0.38,29088134.41,107736548.41754
399006.SZ,20250811,2379.8165,2336.9289,2384.8598,2336.9289,2333.959,45.8575,1.9648,33245201.04,133935192.54715
399006.SZ,20250812,2409.3983,2381.163,2409.3983,2368.8134,2379.8165,29.5818,1.243,32481952.73,138123856.19527
399006.SZ,20250813,2496.5041,2417.4693,2497.8571,2414.482,2409.3983,87.1058,3.6153,42558574.83,181829594.48058
399006.SZ,20250814,2469.6554,2496.6268,2513.3697,2463.8579,2496.5041,-26.8487,-1.0755,41998871.52,170307994.47235
399006.SZ,20250815,2534.2187,2464.6655,2541.8941,2464.6655,2469.6554,64.5633,2.6143,50550336.64,200867658.66686
399006.SZ,20250818,2606.2018,2549.5518,2633.8613,2529.2489,2534.2187,71.9831,2.8404,64024723.78,258230377.10686
399006.SZ,20250819,2601.7431,2596.578,2634.597,2586.9482,2606.2018,-4.4587,-0.1711,47830673.97,211426754.44803
399006.SZ,20250820,2607.6534,2572.0054,2608.0001,2547.4398,2601.7431,5.9103,0.2272,41629170.98,185214088.11056
399006.SZ,20250821,2595.4654,2614.9146,2626.3735,2582.0538,2607.6534,-12.188,-0.4674,38792232.3,174607154.29527
399006.SZ,20250822,2682.5529,2587.5294,2683.9005,2587.5294,2595.4654,87.0875,3.3554,51140299.86,229166051.66372
399006.SZ,20250825,2762.9906,2720.2816,2782.0143,2700.2783,2682.5529,80.4377,2.9986,62965586.01,286791482.24446
399006.SZ,20250826,2742.1268,2747.1071,2773.2402,2726.7236,2762.9906,-20.8638,-0.7551,48542177.83,234958453.09876
399006.SZ,20250827,2723.1985,2747.5002,2822.2711,2723.1985,2742.1268,-18.9283,-0.6903,63723461.53,305015973.48021
399006.SZ,20250828,2827.172,2707.3391,2827.172,2707.3391,2723.1985,103.9735,3.8181,56139966.61,290105409.18122
399006.SZ,20250829,2890.1252,2828.0124,2933.9925,2809.3184,2827.172,62.9532,2.2267,54470682.28,298558028.08546
399006.SZ,20250901,2956.3748,2914.6423,2958.1407,2886.73,2890.1252,66.2496,2.2923,48910622.12,278833586.88171
399006.SZ,20250902,2872.2224,2951.0301,2979.7346,2839.9233,2956.3748,-84.1524,-2.8465,53803286.81,312334166.92899
399006.SZ,20250903,2899.3728,2882.8425,2926.7759,2859.5067,2872.2224,27.1504,0.9453,46850485.1,274918640.31473
399006.SZ,20250904,2776.2483,2933.6778,2956.4106,2741.0758,2899.3728,-123.1245,-4.2466,53021224.21,322826691.81419
399006.SZ,20250905,2958.181,2789.9086,2962.4668,2775.1704,2776.2483,181.9327,6.5532,49485029.43,305801550.71771
399006.SZ,20250908,2933.2464,2964.4285,2964.4285,2883.2612,2958.181,-24.9346,-0.8429,51082357.88,314234047.65695
399006.SZ,20250909,2867.9684,2901.2894,2924.575,2843.6716,2933.2464,-65.278,-2.2255,38646701.61,223233934.09651
399006.SZ,20250910,2904.2687,2890.0521,2926.1606,2860.2618,2867.9684,36.3003,1.2657,36797044.48,237543235.90681
399006.SZ,20250911,3053.7488,2917.7672,3053.7488,2899.8301,2904.2687,149.4801,5.1469,50395836.73,302212450.88332
